Pop. Density,Obesity Rate,Smoking Rate,Diabetes Rate,Elderly Pop %,Vaccine %,% Black,% American Indian,% Asian,% Pacific Islander,% Hispanic,% White,% Limited Access to Healthy Foods,Death Rate
-0.046862,1.030448,0.440154,0.318659,-1.499551,0.484977,0.902751,-0.125618,1.267575,0.517542,1.421204,-1.758354,0.64235,0.013
-0.162878,1.114318,1.373655,0.369,-0.105777,-0.979741,-0.426809,-0.268326,-0.389963,-0.186129,-0.5523,0.85051,-0.43448,0.023
-0.150144,0.510455,1.537883,0.117295,-0.351363,-0.86263,-0.54839,-0.263032,-0.438007,-0.262895,-0.53841,0.931077,-1.032719,0.019
-0.143718,1.265283,0.222039,0.77173,-0.718425,0.439617,-0.485373,-0.273287,-0.336652,-0.202892,-0.567431,0.880827,-0.314833,0.014
-0.22176,0.795612,0.819501,1.048607,0.448025,-1.129017,-0.394269,-0.264147,-0.369656,-0.266824,-0.595509,0.807162,-0.793424,0.029
-0.033604,0.493681,1.527395,0.696218,-0.363404,-0.384287,-0.345315,-0.258703,-0.206525,0.177595,-0.460144,0.696523,-0.554128,0.019
-0.196569,2.137529,1.784564,0.494853,-0.575933,0.302712,-0.532603,-0.272296,-0.391483,-0.030364,-0.574129,0.933033,-1.032719,0.018
-0.13267,0.862708,2.78158,1.149289,-0.005701,-0.602016,-0.459659,-0.271085,-0.403508,-0.172358,-0.609729,0.892956,0.403054,0.018
0.43848,0.560777,-0.755494,-0.08407,-1.18502,1.059813,-0.389747,-0.277144,0.358987,0.13826,-0.38455,0.570546,-0.314833,0.010
-0.163266,-0.093408,0.790539,-0.310606,-0.011577,0.466008,-0.225846,-0.252763,-0.363151,-0.249689,-0.186883,0.429636,-0.075537,0.011
-0.028225,1.047222,0.882356,0.77173,0.048101,-0.286145,-0.433312,-0.262234,-0.343812,-0.221615,-0.561394,0.848307,0.044111,0.013
-0.107672,-1.519194,0.637603,1.073777,-0.030994,0.458585,-0.088952,-0.26686,-0.170736,-0.233787,-0.445263,0.465623,0.403054,0.017
-0.218323,0.27562,1.065715,-0.738506,-0.532777,-0.324907,-0.584193,-0.263856,-0.494056,-0.239205,-0.562772,0.976845,-1.032719,0.012
-0.198081,1.097544,2.415003,1.224801,-0.42227,-0.038726,-0.588515,-0.281303,-0.32866,-0.019048,-0.613812,1.004985,0.044111,0.019
-0.15468,-0.563079,1.298371,-0.033729,0.003021,-0.108003,-0.485792,-0.238051,-0.408057,-0.27323,-0.574501,0.895039,-0.554128,0.013
0.163011,0.493681,0.406241,0.947924,-0.745337,-0.372741,-0.546708,-0.255051,-0.322867,-0.142523,-0.546217,0.904965,0.044111,0.011
-0.193816,0.309167,1.571334,0.016612,-0.190568,-0.443668,-0.5914,-0.250995,-0.411658,-0.296305,-0.448309,0.915221,-0.554128,0.016
-0.195562,0.342715,0.927997,0.847242,0.330317,0.085808,-0.246895,-0.263983,-0.387131,-0.185306,-0.581908,0.730768,-0.554128,0.021
-0.061401,0.091106,0.145893,-0.839188,-0.476876,-0.441194,-0.347531,-0.264021,0.096845,-0.170082,-0.502842,0.671943,-0.43448,0.012
0.218247,0.258846,-0.412471,-0.360947,-0.762041,1.033421,-0.429994,-0.278436,-0.15557,-0.187723,-0.542069,0.803485,-0.075537,0.008
-0.236461,-0.848236,1.477148,-0.763676,0.385908,-0.895619,-0.530967,-0.220615,-0.438725,-0.296305,-0.505476,0.854679,-0.913072,0.018
-0.207515,-1.200489,1.50692,0.142465,-0.847909,-0.400782,-0.510631,-0.248049,-0.303789,-0.121042,-0.215223,0.619073,1.120941,0.015
-0.126597,1.416249,1.605182,0.998265,-0.067183,-0.245733,-0.585932,-0.271627,-0.435687,-0.226619,-0.603655,1.020346,-0.673776,0.014
-0.176071,-0.764366,1.773996,0.394171,0.131506,-1.183449,-0.569316,-0.246052,-0.42868,-0.177863,-0.473598,0.907185,-0.673776,0.020
0.096349,0.510455,1.137873,-0.008558,-1.462254,-1.332725,0.868346,-0.208825,0.008053,0.524197,-0.112169,-0.527626,0.403054,0.014
-0.074916,0.963352,0.575256,-0.310606,-0.318338,0.320031,-0.299831,-0.273634,-0.309472,-0.218435,-0.476548,0.695302,-0.793424,0.008
-0.161248,0.678195,2.943389,-0.033729,-0.872533,-0.693561,-0.364106,-0.275084,-0.468703,-0.202706,-0.54724,0.824824,-0.43448,0.012
-0.208122,0.678195,2.055609,-0.134411,5.98E-05,-0.864279,-0.594235,-0.267922,-0.431449,0.64865,-0.481168,0.93084,-1.032719,0.015
-0.216928,0.728517,1.204947,-0.209923,0.334196,-0.931082,-0.560931,-0.250987,-0.455041,-0.137993,-0.611931,0.995729,-0.793424,0.028
-0.228012,0.10788,1.468876,0.092124,0.634139,-0.594593,-0.425425,-0.283314,-0.47509,-0.296305,-0.591499,0.866159,-0.913072,0.013
0.263926,-0.663722,0.235337,0.243148,-0.51456,0.311784,-0.286555,-0.282932,0.09684,0.050353,-0.463463,0.583149,-0.43448,0.015
-0.19994,1.013674,1.386034,0.570365,0.34638,-1.341797,-0.496986,-0.250925,-0.379197,-0.238811,-0.600706,0.929546,-0.913072,0.020
-0.222409,1.013674,2.214814,-0.436459,0.126311,-1.27252,-0.376738,-0.263327,-0.44982,0.079654,-0.614116,0.885526,-1.032719,0.007
-0.189387,0.242072,2.307802,0.746559,-0.109313,-0.037077,-0.59815,-0.265501,-0.497659,-0.26317,-0.610818,1.042589,-0.43448,0.009
1.397027,-0.86501,-0.826982,-0.461629,-1.228149,1.295685,0.403452,-0.267923,0.911169,-0.103784,-0.161505,-0.251301,-0.195185,0.008
-0.185531,0.963352,1.617054,-0.109241,-0.366208,0.046221,-0.532261,-0.285861,-0.43244,-0.280006,-0.599209,0.977992,-0.673776,0.017
-0.082343,1.214961,1.826097,1.375824,-0.189307,0.314258,-0.55543,-0.282308,-0.41761,-0.289743,-0.63778,1.035171,-0.673776,0.017
0.001405,0.862708,-0.332272,-0.436459,-0.282373,0.892393,0.098222,-0.255799,0.21599,-0.245385,-0.44384,0.267309,-0.314833,0.013
-0.231491,0.292394,1.776114,-0.436459,0.207071,0.417349,1.03817,-0.243376,-0.254161,-0.104128,-0.539617,-0.275147,-1.032719,0.025
-0.214635,-0.563079,1.299464,0.369,-1.164788,-0.749642,-0.529406,-0.269528,-0.369896,-0.083239,-0.302611,0.737427,-0.43448,0.031
-0.169252,-0.378565,0.807245,-0.939871,-0.291925,-0.178105,-0.490579,-0.266372,-0.415267,-0.189141,-0.538581,0.899884,-1.032719,0.018
-0.1329,0.225298,1.094596,0.318659,-1.192302,-0.171507,-0.567098,-0.270694,-0.359724,0.087605,-0.499635,0.914948,-0.075537,0.008
-0.071182,0.158202,0.929003,-0.134411,-0.188184,-0.477482,-0.344118,-0.238809,-0.358505,-0.056775,-0.181517,0.498504,-0.554128,0.017
-0.124635,1.684632,1.696544,-0.08407,-0.346296,0.050345,-0.547343,-0.270769,-0.442226,-0.206937,-0.589403,0.977734,0.403054,0.020
-0.205686,0.409811,1.496924,0.167636,0.279206,-0.63583,-0.488659,-0.249648,-0.463592,-0.253726,-0.563769,0.909729,-0.314833,0.014
-0.084105,1.181414,0.59972,0.645877,0.319853,-0.012335,-0.575046,-0.259195,-0.324451,-0.256287,-0.619378,0.995967,0.044111,0.014
-0.216602,0.174976,0.796121,0.142465,-0.434734,0.641675,-0.529362,-0.258889,-0.422717,-0.269447,-0.583157,0.954906,-0.913072,0.012
0.3127,1.097544,0.236674,-0.08407,-1.10813,1.057338,0.217335,-0.24454,0.236161,0.473169,-0.262863,-0.018543,0.163759,0.016
-0.131189,1.131092,2.645689,1.929578,-0.111438,-0.558305,-0.488028,-0.271862,-0.387333,-0.07363,-0.623153,0.943153,0.403054,0.024
-0.163439,-0.160503,0.941606,-0.310606,-0.354847,-0.037901,-0.495473,-0.266101,-0.402924,-0.133459,-0.515812,0.863218,-0.793424,0.014
-0.162403,-0.529531,1.67115,-0.411288,-0.629076,-1.200769,-0.311781,-0.272522,-0.373314,-0.184329,-0.557185,0.755308,-0.554128,0.019
-0.03315,0.627873,0.896702,1.753383,-0.308916,-0.108003,-0.0648,-0.261833,-0.325887,-0.064129,-0.501607,0.513068,-0.554128,0.015
-0.177956,0.02401,1.071953,-0.033729,-0.362372,0.294464,-0.429865,-0.258093,-0.404812,-0.077233,-0.466761,0.754967,-0.913072,0.012
-0.239137,-0.965654,1.398585,0.872412,1.387732,-1.249428,0.032087,-0.269568,-0.385412,-0.243099,-0.562177,0.489592,-1.032719,0.037
-0.036194,0.91303,0.892479,1.451336,-0.154781,-0.053571,-0.164088,-0.266504,-0.291918,-0.134506,-0.537497,0.603108,0.044111,0.024
-0.193662,1.500119,2.093949,1.828895,-0.354751,-1.202418,-0.607331,-0.274848,-0.488215,-0.261306,-0.633345,1.084493,-1.032719,0.018
3.641729,-0.261147,0.416534,-0.008558,-0.645302,1.020226,0.893453,-0.278996,0.506774,-0.167171,-0.285048,-0.447819,-0.554128,0.013
0.019078,0.225298,0.132104,-1.116065,-0.882504,0.343123,-0.330332,-0.265334,-0.071563,-0.187243,-0.442919,0.623948,-0.43448,0.012
-0.14973,1.583989,1.259148,1.501677,-0.208948,-0.200373,-0.598254,-0.279256,-0.364529,-0.243766,-0.633618,1.040422,-0.075537,0.016
0.599218,0.292394,-0.210419,-0.159582,-1.017386,0.802497,-0.299094,-0.273364,-0.072415,0.059257,-0.453076,0.610883,-0.314833,0.011
-0.18812,1.634311,1.914096,2.156113,-0.128473,-0.453565,-0.563988,-0.283303,-0.484024,-0.234101,-0.621893,1.034217,-1.032719,0.017
-0.103489,0.577551,2.248076,0.142465,-0.421111,-1.22716,-0.544284,-0.269141,-0.417391,-0.206134,-0.606206,0.978147,-0.314833,0.010
-0.186435,0.946578,1.281335,-0.662994,-0.39242,-0.54346,-0.421423,-0.258565,-0.417364,0.03252,-0.463465,0.759262,-0.913072,0.021
0.051196,0.812386,1.229887,0.822071,-0.633757,-0.838713,-0.579498,-0.257342,-0.311517,-0.23427,-0.584573,0.975077,-0.554128,0.012
-0.185469,1.902694,2.170431,1.300313,-0.361367,-0.359545,-0.602234,-0.282252,-0.428772,-0.190559,-0.60132,1.004903,0.044111,0.015
-0.21959,1.416249,2.519672,0.671048,-0.530555,0.275496,-0.479022,-0.232937,-0.439512,-0.296305,-0.617709,0.943951,-1.032719,0.020
-0.213338,1.214961,2.146353,0.796901,-0.22127,-0.183878,-0.603671,-0.280451,-0.434172,-0.15716,-0.633023,1.055318,-0.793424,0.013
-0.153556,0.862708,2.131884,1.979919,0.03049,-0.053571,-0.587666,-0.279873,-0.456788,-0.296305,-0.636479,1.059748,-0.43448,0.018
-0.193111,1.634311,2.121336,0.369,-0.259164,-1.067163,-0.602806,-0.2676,-0.513184,-0.296305,-0.640622,1.079667,-0.913072,0.022
-0.13624,-0.076634,1.631263,1.275142,-0.197598,-0.837063,-0.475081,-0.275811,-0.443057,-0.277215,-0.576156,0.905013,0.283406,0.023
-0.214538,1.08077,0.955941,0.947924,0.57313,-0.188002,-0.591346,-0.240287,-0.391717,-0.092691,-0.550063,0.951623,-0.314833,0.030
-0.121341,0.560777,0.999419,-0.335776,-0.232317,0.009108,-0.190457,-0.241884,-0.428099,-0.217865,-0.491396,0.621708,-0.195185,0.017
-0.218655,-0.210825,0.559323,-0.738506,1.314355,0.618583,-0.272019,-0.25299,-0.336404,-0.266935,-0.539039,0.7139,-0.913072,0.013
0.074288,-0.361791,0.004435,0.520024,0.124046,0.371989,0.123022,-0.255186,-0.19237,-0.163117,-0.509508,0.358684,0.044111,0.018
-0.173578,0.711743,2.923493,1.17446,-0.728547,-1.058915,-0.254737,-0.208061,-0.402573,-0.16118,-0.510203,0.670702,-0.913072,0.016
-0.214482,0.141428,0.861417,0.822071,0.04468,-0.060994,-0.570977,-0.258537,-0.44682,-0.245456,-0.58147,0.984561,-1.032719,0.026
0.222961,0.493681,0.057963,-1.015382,-1.161421,-0.186352,-0.321085,-0.260282,-0.133668,-0.158788,-0.513986,0.67335,0.283406,0.012
-0.200527,1.047222,2.094576,1.60236,-0.411719,-0.16326,-0.612777,-0.260728,-0.492695,-0.296305,-0.619522,1.06973,-0.913072,0.011
-0.163087,0.594325,1.413218,-0.134411,-0.586628,-0.061818,-0.155206,-0.276682,-0.179974,-0.211447,-0.483692,0.562593,-0.913072,0.013
-0.103178,0.359489,0.415961,-0.51197,0.499717,0.194672,-0.596895,-0.271087,-0.372424,-0.220891,-0.567409,0.99375,-0.913072,0.015
-0.205134,1.214961,1.916341,1.350654,-0.557749,-0.024706,-0.17272,-0.25098,-0.459238,-0.254757,-0.455949,0.63282,-1.032719,0.018
-0.1739,0.292394,0.867518,-0.033729,-0.221715,-0.047798,-0.212401,-0.256403,-0.210907,-0.21401,-0.555423,0.631686,-0.195185,0.027
-0.115569,0.158202,0.234415,0.217977,-1.064263,-0.954175,-0.372467,-0.219524,-0.221818,0.105088,-0.429555,0.647535,-0.075537,0.013
-0.227313,1.365927,1.596392,1.954748,0.35241,-0.500574,-0.429697,-0.272596,-0.468031,-0.223378,-0.610477,0.907993,-0.913072,0.025
-0.146599,-0.881784,0.73309,-0.939871,-0.180558,0.339824,-0.388921,-0.263091,-0.305364,-0.037033,-0.465513,0.722085,0.044111,0.018
-0.209537,0.040784,1.830592,-0.184753,-0.072469,-0.856857,-0.517615,-0.267277,-0.429701,-0.272853,-0.558792,0.934707,-0.913072,0.023
-0.207428,0.292394,1.638432,1.149289,-0.108438,-0.406555,-0.481709,-0.284165,-0.433046,-0.164625,-0.466569,0.849762,-0.913072,0.026
-0.116677,0.10788,1.466314,0.066953,-0.715727,-0.340577,-0.44617,-0.268444,-0.39167,-0.137837,-0.490033,0.822771,-0.43448,0.013
-0.193652,0.376263,1.96007,-0.562312,-0.490341,-0.226764,-0.301104,-0.267844,-0.335509,-0.225799,-0.623669,0.820012,0.044111,0.004
-0.106508,0.493681,1.174514,0.444512,-0.023597,-0.076664,-0.295553,-0.276518,-0.426447,-0.250443,-0.586544,0.7954,-0.793424,0.016
-0.020548,0.896256,0.130226,-0.411288,-0.75255,0.142714,-0.278959,-0.275622,-0.348489,-0.147529,-0.537556,0.713765,-0.554128,0.011
-0.223104,0.258846,1.836991,0.746559,-0.567739,0.274671,-0.570625,-0.281215,-0.436482,-0.296305,-0.52439,0.962338,-1.032719,0.019
-0.139147,-0.361791,1.436333,0.419342,-0.344413,-0.945928,-0.557755,-0.263325,-0.431171,-0.21818,-0.449717,0.903586,-0.075537,0.019
0.08314,-1.804352,-1.176733,-1.166406,-1.270607,0.615284,-0.334358,-0.249015,0.058907,-0.126442,-0.40385,0.606587,-0.195185,0.009
-0.205104,-0.177277,1.133804,-0.411288,-0.133861,-1.057266,-0.557187,-0.255929,-0.468775,-0.274685,-0.479313,0.917233,-0.554128,0.019
-0.23904,2.221399,2.388167,0.268318,0.047662,-0.354597,-0.590085,-0.264181,-0.500764,-0.138507,-0.583118,1.019633,-0.913072,0.020
-0.186445,-0.026312,1.061083,-0.285435,-0.684932,-0.57315,-0.56853,-0.261941,-0.451762,-0.182975,-0.598375,0.992708,-1.032719,0.011
-0.134018,1.651085,1.89413,0.796901,-0.4817,0.665592,-0.51285,-0.274438,-0.345316,-0.170092,-0.622245,0.958021,-0.913072,0.019
0.028338,1.047222,1.932083,1.325483,-0.066421,-0.04285,-0.576013,-0.287407,-0.370318,-0.211724,-0.622252,1.033646,-0.913072,0.018
-0.197984,-0.680496,1.357333,1.325483,-0.726426,0.115498,-0.560043,-0.253731,-0.454803,-0.201776,-0.57065,0.974087,-0.913072,0.008
0.074947,0.946578,0.694863,0.520024,-0.161638,-0.365319,-0.553317,-0.257235,-0.252045,-0.201666,-0.511539,0.896902,-0.075537,0.017
-0.250446,-1.603064,1.364251,0.570365,0.462633,-1.078709,-0.583322,-0.244084,-0.49933,-0.296305,-0.596309,1.012771,3.154953,0.041
-0.177021,0.510455,1.417677,-0.0589,-0.20535,-0.935206,-0.599538,-0.253705,-0.486563,-0.240132,-0.627533,1.039775,-0.913072,0.011
-0.136491,0.476907,1.232008,-0.688165,-1.099635,0.014057,-0.517089,-0.27574,-0.237397,-0.248462,-0.573208,0.918019,-0.554128,0.009
-0.168082,0.208524,1.395185,0.620706,0.101809,-0.406555,-0.57424,-0.238617,-0.3561,-0.283105,-0.424517,0.86991,-1.032719,0.015
0.040761,0.376263,-0.345213,-1.191577,-1.541911,0.657345,-0.258209,-0.258503,-0.087665,-0.191352,-0.383256,0.545367,0.044111,0.007
-0.000725,0.091106,-0.070625,-0.159582,-0.821427,-0.175631,-0.150887,-0.229749,-0.109821,0.203059,0.024023,0.183104,-0.673776,0.015
-0.1644,0.946578,0.662972,-0.814018,-0.635267,0.047871,0.026465,-0.257901,-0.24937,-0.131271,-0.511805,0.446861,-0.314833,0.018
-0.158776,0.359489,-0.174154,0.494853,-1.083408,-1.585917,-0.510472,-0.26338,-0.40664,-0.083534,-0.537118,0.904376,-0.43448,0.013
-0.12676,0.91303,0.859807,-0.713335,-0.30249,-0.213568,-0.274134,-0.275315,-0.225948,-0.139789,-0.516252,0.664223,-0.075537,0.015
-0.198316,1.013674,1.213923,-0.360947,-0.735641,-0.758714,-0.08721,-0.272107,-0.431965,-0.181664,-0.419591,0.516822,-1.032719,0.018
-0.186225,0.476907,0.396353,-0.033729,0.713652,-0.267176,-0.141521,-0.258739,-0.415344,-0.135665,-0.533503,0.591409,-0.314833,0.011
-0.217689,0.812386,1.145279,-0.461629,-0.399357,-0.701808,-0.591401,-0.205917,-0.324089,-0.102932,-0.454261,0.879528,-0.793424,0.016
-0.188452,1.114318,1.200941,0.318659,-0.530353,-0.852733,0.294666,-0.267223,-0.309087,-0.16657,-0.552867,0.299009,-0.43448,0.016
0.439742,-0.982428,0.233737,-1.166406,-1.380485,-0.870877,0.036198,-0.263288,1.023921,0.691085,-0.294269,0.089924,-0.314833,0.010
-0.198474,0.611099,0.612127,1.073777,-0.265381,-0.008211,-0.24719,-0.276849,-0.225342,-0.17951,-0.365318,0.560388,-0.075537,0.019
-0.158122,1.365927,1.635422,1.17446,0.428804,-0.816445,-0.51403,-0.25538,-0.380385,-0.054966,-0.448215,0.839521,-0.075537,0.020
-0.195997,0.879482,1.455528,-0.939871,-0.343684,-0.477482,-0.362463,-0.255344,-0.344945,0.67251,-0.282218,0.596791,-0.913072,0.017
-0.074094,0.359489,1.49005,0.293489,-0.775797,-0.554181,-0.572062,-0.263988,-0.373961,-0.205439,-0.604536,0.985569,-0.195185,0.012
-0.224861,0.694969,2.943667,-0.109241,0.024959,0.160034,-0.605796,-0.252406,-0.488577,-0.296305,-0.626367,1.050399,-0.913072,0.010
-0.121954,-0.395339,-0.403833,-1.065724,-0.077935,1.349292,-0.294682,-0.270552,-0.288363,0.138098,-0.193113,0.489029,0.403054,0.008
-0.193814,1.214961,1.46948,0.217977,-0.827318,-1.011906,0.624535,-0.254963,-0.422622,-0.220658,-0.500762,0.062439,-0.913072,0.024
-0.23296,-0.898558,1.257977,0.268318,-0.941537,-1.698905,0.931587,-0.00452,-0.304718,-0.213625,-0.534996,-0.249719,0.403054,0.024
-0.119365,0.325941,-0.342929,0.142465,-1.560855,0.225187,0.995891,-0.244389,-0.054215,-0.094423,-0.282784,-0.389883,-0.075537,0.011
-0.238002,0.460133,1.484826,1.929578,-0.20925,-0.431297,1.425726,-0.20663,-0.385166,-0.138082,-0.470669,-0.523438,0.64235,0.015
-0.217849,1.96979,1.674215,-0.159582,-0.506347,-0.339752,1.437963,-0.151512,-0.31328,-0.255611,-0.554252,-0.546561,0.044111,0.025
-0.21989,0.711743,0.783836,0.494853,-0.804048,-1.429219,0.211151,-0.144916,-0.308166,-0.018478,-0.421981,0.208448,0.64235,0.020
-0.246796,2.187851,1.658579,2.156113,0.40703,-0.782631,2.271307,-0.247324,-0.416468,-0.296305,-0.557204,-1.063473,0.403054,0.039
-0.122656,0.27562,-0.338148,-0.637823,-1.021769,-0.528615,0.941731,-0.222894,0.116784,0.043997,-0.208871,-0.484371,-0.075537,0.018
-0.005225,1.483345,0.34046,0.268318,-0.421443,-0.4214,2.825508,-0.239653,-0.098816,-0.149121,-0.48945,-1.558902,0.64235,0.024
-0.038963,0.376263,0.312639,-0.134411,-0.945868,-0.758714,1.145341,-0.229263,-0.071498,-0.153858,-0.42508,-0.438038,0.044111,0.018
-0.250292,1.516893,1.728026,-0.008558,-0.336397,-1.103451,0.47679,-0.252724,-0.39836,-0.225454,-0.467834,0.156052,-0.673776,0.017
-0.253485,0.946578,0.716421,-0.889529,-0.581481,-1.413549,-0.350148,-0.202557,-0.42893,-0.161273,-0.389804,0.665652,-0.314833,0.010
-0.250897,0.711743,1.362526,-0.587482,-0.385002,-1.144687,1.504385,-0.241393,-0.509915,-0.24734,-0.572242,-0.486956,0.283406,0.027
-0.24442,0.946578,1.639782,3.263619,-0.051582,-0.730673,2.980098,-0.234896,-0.375892,-0.237292,-0.587713,-1.547227,-0.195185,0.032
-0.240735,1.600763,1.74958,1.577189,-0.409434,-0.612737,2.13703,-0.247172,-0.399464,-0.248231,-0.588929,-0.934117,0.761998,0.024
-0.231011,1.651085,1.18409,0.973095,-0.310111,-0.743869,1.870557,-0.160847,-0.398891,-0.176275,-0.483432,-0.857211,0.044111,0.023
0.213709,0.10788,-0.454239,-0.033729,-1.067024,0.345598,2.625256,-0.269711,0.612471,-0.206686,-0.394001,-1.566585,0.283406,0.018
-0.253809,2.288495,3.118526,2.43299,-0.937687,-0.62016,4.127552,-0.260559,-0.357681,-0.296305,-0.518128,-2.393326,0.403054,0.019
-0.240487,0.845934,1.137323,1.476507,-0.290381,0.688685,2.342303,-0.240345,-0.418713,-0.259751,-0.577314,-1.10188,-0.314833,0.032
-0.224854,0.544003,2.011476,1.325483,-0.818926,-0.373566,1.283738,-0.247427,-0.358784,-0.254103,-0.420159,-0.461768,0.761998,0.024
-0.239524,1.198188,1.576309,1.828895,-0.276354,-1.036648,1.574909,-0.264888,-0.393188,-0.156262,-0.574874,-0.539863,-0.314833,0.029
-0.236718,1.919468,1.134874,0.922754,-0.8832,-1.461383,0.435684,-0.153324,-0.356194,-0.181214,-0.320769,0.026632,-0.195185,0.020
-0.187312,1.298831,0.964603,0.520024,-0.852486,-0.48243,1.616762,-0.224618,0.378634,-0.147095,-0.386926,-0.8535,-0.075537,0.018
-0.225993,0.795612,0.673037,1.098948,-0.70525,0.136941,2.746074,-0.266726,-0.378807,-0.245983,-0.502605,-1.41303,-0.554128,0.022
-0.244215,0.544003,1.403313,0.117295,0.172067,-0.431297,1.358789,-0.257495,-0.396797,-0.266721,-0.57106,-0.423258,0.283406,0.023
-0.227209,-0.043086,-0.339631,0.318659,-0.430373,1.115894,1.246511,-0.222234,0.895466,-0.145107,0.376129,-1.172735,-0.43448,0.027
0.206797,0.879482,0.991718,0.016612,-0.631238,-0.847785,0.519278,-0.205541,-0.377608,-0.23672,-0.519135,0.096843,-0.673776,0.017
0.007836,-0.730818,-0.04293,-0.386117,-1.25003,0.009108,1.215022,-0.25587,0.12495,-0.164538,-0.362154,-0.528298,-0.195185,0.017
-0.155524,0.644647,0.95225,0.34383,-0.79347,-0.19295,0.306054,0.085667,-0.213602,-0.126087,-0.381333,0.038363,0.044111,0.010
-0.244796,1.08077,1.387497,0.469683,-0.537288,-0.589645,0.208198,-0.132942,-0.431103,-0.21746,-0.484679,0.326919,-0.314833,0.018
-0.21091,-0.009538,0.156988,-0.260264,-1.204439,-0.734797,2.189092,-0.241907,0.016887,-0.052089,-0.465861,-1.121987,1.120941,0.016
-0.104688,0.778838,0.797066,-0.839188,-1.34149,-0.788404,-0.171311,-0.243222,-0.302309,-0.173271,-0.420038,0.565032,-0.43448,0.015
-0.2496,0.91303,2.166709,2.558843,-1.006624,-0.663046,3.737897,-0.260634,-0.436937,-0.296305,-0.541802,-2.094155,-0.43448,0.023
-0.23489,1.634311,1.526032,0.066953,-0.082642,-0.578923,2.709737,-0.27514,-0.348248,-0.138859,-0.598551,-1.340517,0.761998,0.025
-0.220447,0.460133,1.358396,-0.008558,-0.550099,-0.599542,2.237044,-0.163446,-0.312766,-0.198951,-0.521006,-1.146545,0.64235,0.020
0.161852,-0.462435,-0.353192,-0.310606,-0.875346,1.38723,3.50537,-0.260941,0.463388,-0.166362,-0.291892,-2.243305,0.044111,0.021
-0.096941,1.533667,0.611951,0.444512,-0.92142,-0.524491,1.980646,-0.264902,-0.176059,-0.186668,-0.536823,-0.891376,0.64235,0.019
-0.236145,0.711743,0.2645,0.947924,-1.198738,0.418174,0.820101,-0.069231,0.953002,0.175953,-0.132569,-0.64529,0.403054,0.010
-0.237657,0.258846,0.679494,1.073777,0.342699,0.6425,1.841658,-0.266944,-0.419849,-0.285584,-0.489671,-0.780178,-0.314833,0.021
-0.121329,1.030448,0.824048,0.998265,-0.627779,-0.171507,1.590897,-0.188341,-0.053661,-0.188207,-0.466972,-0.738086,0.881645,0.022
-0.251981,-0.915332,1.300273,-0.285435,-0.017878,-1.246129,2.124017,-0.22379,-0.455111,-0.268556,-0.523082,-0.960859,0.044111,0.035
-0.239303,0.560777,1.475089,0.469683,-0.342497,-0.66552,1.844615,-0.259191,-0.420292,-0.214759,-0.533572,-0.754524,-0.314833,0.018
-0.235025,2.909132,1.098591,0.746559,0.30095,-1.086131,0.536381,0.882508,-0.384399,-0.188637,-0.411556,-0.429295,0.403054,0.021
-0.208548,1.382701,1.082178,-0.08407,-1.62058,-0.073365,0.973317,-0.195849,0.26114,-0.145265,0.040032,-0.690978,1.240589,0.014
